order_id,order_datetime,customer_id,channel,payment_method,status
O500391,2024-09-17 02:00:00,C10648,Mobile App,Transfer,Completed
O500392,2025-03-27 03:00:00,C10233,Marketplace,Credit Card,Cancelled
O500393,2025-03-14 09:00:00,C10031,Web,Transfer,Pending
O500394,2025-05-21 02:00:00,C10288,Mobile App,Transfer,Completed
O500395,2025-03-19 10:00:00,C10637,Instagram,Credit Card,Completed
O500396,2024-02-17 04:00:00,C10578,Web,Credit Card,Completed
O500397,2024-01-30 03:00:00,C10541,Web,Debit Card,Completed
O500398,2024-11-07 06:00:00,C10113,Marketplace,MercadoPago,Pending
O500399,2025-03-02 06:00:00,C10203,Web,MercadoPago,Completed
O500400,2024-09-19 09:00:00,C10028,Web,MercadoPago,Completed
O500401,2025-06-18 23:00:00,C10642,Web,Cash,Completed
O500402,2024-11-21 12:00:00,C10473,mobile app,Debit Card,Refunded
O500403,2025-06-12 20:00:00,C10696,Web,MercadoPago,Refunded
O500404,2024-07-08 21:00:00,C10252,Mobile App,MercadoPago,Pending
O500405,2024-03-31 19:00:00,C10797,Marketplace,MercadoPago,Completed
O500406,2025-04-04 14:00:00,C10385,Web,Credit Card,Completed
O500407,2025-01-12 17:00:00,C10061,Mobile App,Cash,Completed
O500408,2024-12-10 19:00:00,C10514,WhatsApp,Debit Card,Completed
O500409,2024-02-29 06:00:00,C10429,Mobile App,MercadoPago,Completed
O500410,2025-03-28 19:00:00,C10579,Marketplace,Credit Card,Completed
O500411,2024-05-12 12:00:00,C10536,Web,Credit Card,Pending
O500412,2024-06-28 20:00:00,C10690,Marketplace,Credit Card,Completed
O500413,2025-05-21 23:00:00,C10140,Web,Credit Card,Completed
O500414,2024-10-06 00:00:00,C10742,Web,Credit Card,Completed
O500415,2025-02-03 07:00:00,C10299,Web,MercadoPago,Completed
O500416,2025-04-20 10:00:00,C10674,Web,Credit Card,Pending
O500417,2025-05-31 15:00:00,C10310,Marketplace,Credit Card,Completed
O500418,2024-01-26 14:00:00,C10470,Web,Credit Card,Completed
O500419,2025-04-10 03:00:00,C10392,Mobile App,Debit Card,Completed
O500420,2025-05-04 21:00:00,C10641,Marketplace,Credit Card,Completed
O500421,2025-05-05 08:00:00,C10444,Mobile App,Credit Card,Completed
O500422,2024-07-09 10:00:00,C10757,Web,Debit Card,Completed
O500423,2024-01-12 06:00:00,C10808,Mobile App,Transfer,Completed
O500424,2025-05-25 18:00:00,C10171,Web,Credit Card,Completed
O500425,2024-04-12 20:00:00,C10575,Web,Credit Card,Pending
O500426,2025-02-03 06:00:00,C10030,WhatsApp,Credit Card,Completed
O500427,2025-04-26 02:00:00,C10046,Web,Cash,Completed
O500428,2025-05-28 15:00:00,C10129,Web,Credit Card,Refunded
O500429,2025-07-07 09:00:00,C10351,Instagram,Debit Card,Completed
O500430,2024-05-30 07:00:00,C10844,Web,Credit Card,Completed
O500431,2025-03-24 23:00:00,C10621,Mobile App,Debit Card,Completed
O500432,2025-05-26 01:00:00,C10580,Web,Credit Card,Completed
O500433,2024-05-08 03:00:00,C10057,Web,Credit Card,Refunded
O500434,2025-05-19 02:00:00,C10105,Web,Debit Card,Completed
O500435,2024-01-13 01:00:00,C10811,Web,Credit Card,Refunded
O500436,2024-12-04 08:00:00,C10329,Web,Credit Card,Completed
O500437,2025-03-20 16:00:00,C10767,Marketplace,Transfer,Completed
O500438,2024-10-02 14:00:00,C10823,Mobile App,Cash,Refunded
O500439,2024-05-15 12:00:00,C10682,Instagram,Credit Card,Completed
O500440,2024-11-04 23:00:00,C10382,Web,Debit Card,Cancelled
O500441,2024-10-09 03:00:00,C10161,Mobile App,Cash,Completed
O500442,2024-01-12 14:00:00,C10285,Mobile App,MercadoPago,Completed
O500443,2025-04-08 04:00:00,C10070,Instagram,Debit Card,Cancelled
O500444,2024-01-25 04:00:00,C10766,Web,Transfer,Completed
O500445,2024-07-25 14:00:00,C10453,Mobile App,Credit Card,Cancelled
O500446,2024-12-17 21:00:00,C10885,instagram,Debit Card,Pending
O500447,2024-06-27 04:00:00,C10566,Web,Credit Card,Refunded
O500448,2024-11-29 05:00:00,C10834,Instagram,Credit Card,Completed
O500449,2024-07-18 00:00:00,C10396,web,Credit Card,Completed
O500450,2024-02-04 08:00:00,C10514,Marketplace,Credit Card ,Refunded
O500451,2024-06-08 16:00:00,C10025,Instagram,Transfer,Completed
O500452,2025-01-05 11:00:00,C10312,Mobile App,Debit Card,Completed
O500453,2024-08-14 21:00:00,C10125,Web,Debit Card,Pending
O500454,2024-02-27 12:00:00,C10407,Web,Credit Card,Completed
O500455,2025-05-18 16:00:00,C10564,Instagram,Credit Card,Pending
O500456,2025-02-15 01:00:00,C10197,Mobile App,Debit Card,Completed
O500457,2025-03-30 23:00:00,C10810,Web,Cash,Completed
O500458,2024-09-29 06:00:00,C10187,Mobile App,Credit Card,Completed
O500459,2024-05-11 12:00:00,C10697,mobile app,Credit Card,Completed
O500460,2025-04-27 12:00:00,C10816,Web,MercadoPago,Completed
O500461,2024-06-28 11:00:00,C10809,Web,Credit Card,Completed
O500462,2024-08-22 18:00:00,C10715,Web,MercadoPago,Pending
O500463,2024-12-23 07:00:00,C10483,Mobile App,Debit Card,Completed
O500464,2024-08-30 02:00:00,C10449,Mobile App,Credit Card,Completed
O500465,2024-12-21 13:00:00,C10522,Mobile App,Credit Card,Completed
O500466,2024-09-04 06:00:00,C10870,Marketplace,Credit Card,Completed
O500467,2025-02-28 03:00:00,C10353,Instagram,Credit Card,Completed
O500468,2025-05-25 11:00:00,C10657,Mobile App,MercadoPago,Completed
O500469,2025-07-01 03:00:00,C10596,Web,Transfer,Completed
O500470,2024-05-09 13:00:00,C10099,mobile app,Transfer,Completed
O500471,2024-06-19 02:00:00,C10615,Web,MercadoPago,Completed
O500472,2025-07-29 22:00:00,C10557,Mobile App,Credit Card,Completed
O500473,2025-06-13 11:00:00,C10555,mobile app,Debit Card,Completed
O500474,2025-04-02 22:00:00,C10277,web,Debit Card,Completed
O500475,2024-05-15 00:00:00,C10692,Instagram,MercadoPago,Completed
O500476,2025-02-28 04:00:00,C10698,Web,Credit Card,Completed
O500477,2024-09-08 04:00:00,C10625,Mobile App,Debit Card,Completed
O500478,2025-04-28 14:00:00,C10490,Web,MercadoPago,Completed
O500479,2024-03-18 01:00:00,C10254,Instagram,Credit Card,Refunded
O500480,2024-12-20 01:00:00,C10380,Web,Credit Card,Cancelled
O500481,2025-05-06 21:00:00,C10891,Web,Debit Card,Completed
O500482,2024-04-24 13:00:00,C10541,Web,Credit Card,Pending
O500483,2025-07-02 04:00:00,C10263,Web,Transfer,Completed
O500484,2024-10-05 08:00:00,C10609,Web,Cash,Completed
O500485,2025-01-23 15:00:00,C10824,Mobile App,Debit Card,Completed
O500486,2025-07-25 18:00:00,C10878,Web,Debit Card,Completed
O500487,2024-01-09 13:00:00,C10328,Web,Transfer,Completed
O500488,2024-11-02 08:00:00,C10114,Web,Credit Card,Completed
O500489,2024-07-10 07:00:00,C10275,Marketplace,Credit Card,Completed
O500490,2024-05-23 18:00:00,C10487,Mobile App,MercadoPago,Completed
O500491,2024-10-27 14:00:00,C10280,Marketplace,Transfer,Completed
O500492,2024-06-07 19:00:00,C10274,Mobile App,Credit Card,Completed
O500493,2025-05-07 06:00:00,C10772,Web,Credit Card,Cancelled
O500494,2025-05-06 07:00:00,C10842,Web,Transfer,Completed
O500495,2025-03-23 15:00:00,C10718,Web,MercadoPago,Completed
O500496,2024-08-02 05:00:00,C10895,Marketplace,MercadoPago,Completed
O500497,2025-06-04 20:00:00,C10327,WhatsApp,Credit Card,Completed
O500498,2024-12-20 05:00:00,C10210,Mobile App,MercadoPago,Completed
O500499,2024-04-22 20:00:00,C10726,Web,Debit Card,Completed
O500500,2024-03-23 23:00:00,C10551,Web,Transfer,Completed
O500501,2024-12-18 15:00:00,C10025,Web,Debit Card,Completed
O500502,2025-05-08 02:00:00,C10026,Mobile App,Credit Card,Completed
O500503,2025-05-26 14:00:00,C10701,Web,Cash,Completed
O500504,2025-02-21 06:00:00,C10082,Instagram,Credit Card,Completed
O500505,2024-05-16 09:00:00,C10895,Web,Credit Card,Completed
O500506,2024-07-08 02:00:00,C10681,Instagram,MercadoPago ,Completed
O500507,2025-06-06 13:00:00,C10412,Marketplace,Debit Card,Cancelled
O500508,2024-12-29 00:00:00,C10166,Marketplace,MercadoPago,Completed
O500509,2025-01-17 00:00:00,C10699,Mobile App,Debit Card,Completed
O500510,2024-06-04 02:00:00,C10168,Mobile App,Credit Card,Completed
O500511,2024-05-27 23:00:00,C10800,Mobile App,MercadoPago,Completed
O500512,2025-05-27 09:00:00,C10228,Mobile App,Credit Card,Completed
O500513,2025-04-01 21:00:00,C10608,Mobile App,MercadoPago,Completed
O500514,2025-03-23 16:00:00,C10366,WhatsApp,Credit Card,Completed
O500515,2024-04-28 00:00:00,C10527,Marketplace,MercadoPago,Completed
O500516,2025-05-19 03:00:00,C10790,Marketplace,Credit Card,Completed
O500517,2024-08-24 15:00:00,C10646,Instagram,Debit Card,Pending
O500518,2024-10-01 03:00:00,C10537,Web,MercadoPago,Completed
O500519,2025-07-13 06:00:00,C10863,Web,Debit Card,Completed
O500520,2024-01-07 08:00:00,C10523,Mobile App,Transfer,Completed
O500521,2024-08-27 18:00:00,C10071,Mobile App,MercadoPago,Completed
O500522,2025-04-09 20:00:00,C10644,Marketplace,Transfer,Completed
O500523,2025-04-07 20:00:00,C10105,Web,MercadoPago,Completed
O500524,2024-04-26 16:00:00,C10731,Mobile App,Credit Card,Pending
O500525,2024-08-09 06:00:00,C10884,Mobile App,Credit Card,Completed
O500526,2025-02-18 08:00:00,C10688,Web,Credit Card,Completed
O500527,2024-04-18 18:00:00,C10281,Mobile App,Credit Card,Completed
O500528,2025-05-17 19:00:00,C10132,Marketplace,Credit Card,Completed
O500529,2024-02-16 00:00:00,C10533,Web,Debit Card,Completed
O500530,2025-03-23 00:00:00,C10268,Mobile App,Credit Card,Completed
O500531,2025-07-03 06:00:00,C10411,Mobile App,Credit Card,Completed
O500532,2025-07-12 07:00:00,C10672,Web,Credit Card,Completed
O500533,2024-11-02 17:00:00,C10618,Web,MercadoPago,Completed
O500534,2024-06-23 23:00:00,C10790,WhatsApp,Debit Card,Completed
O500535,2024-06-09 14:00:00,C10864,Web,Credit Card ,Completed
O500536,2024-10-29 15:00:00,C10746,Web,MercadoPago,Cancelled
O500537,2025-05-01 22:00:00,C10017,Web,Credit Card,Completed
O500538,2024-03-20 18:00:00,C10753,Mobile App,Cash,Completed
O500539,2024-11-02 21:00:00,C10116,Mobile App,Debit Card,Completed
O500540,2024-05-08 00:00:00,C10797,Mobile App,Credit Card,Completed
O500541,2025-01-18 06:00:00,C10793,Web,Transfer,Completed
O500542,2024-01-17 22:00:00,C10143,Instagram,MercadoPago,Cancelled
O500543,2025-07-24 09:00:00,C10716,Web,Credit Card,Completed
O500544,2024-01-07 22:00:00,C10550,Web,MercadoPago,Completed
O500545,2024-01-22 04:00:00,C10665,Mobile App,Credit Card,Completed
O500546,2024-03-10 05:00:00,C10687,Web,Credit Card,Completed
O500547,2024-06-01 16:00:00,C10752,Instagram,Credit Card,Completed
O500548,2024-05-25 09:00:00,C10421,Instagram,Credit Card,Cancelled
O500549,2025-06-27 18:00:00,C10897,Web,Credit Card,Completed
O500550,2024-01-29 08:00:00,C10368,Instagram,MercadoPago,Pending
O500551,2024-04-15 04:00:00,C10645,Marketplace,Credit Card ,Completed
O500552,2024-03-29 08:00:00,C10557,Instagram,Credit Card,Completed
O500553,2024-08-07 04:00:00,C10049,Web,Debit Card,Completed
O500554,2025-06-20 05:00:00,C10677,Mobile App,MercadoPago,Completed
O500555,2024-06-30 13:00:00,C10105,Web,Cash,Pending
O500556,2024-02-26 19:00:00,C10215,Marketplace,MercadoPago,Completed
O500557,2025-01-31 19:00:00,C10657,Web,Cash,Refunded
O500558,2024-04-05 12:00:00,C10424,Mobile App,MercadoPago,Completed
O500559,2024-03-05 02:00:00,C10071,Web,Cash,Completed
O500560,2024-05-22 00:00:00,C10841,Web,Transfer,Cancelled
O500561,2024-11-18 14:00:00,C10784,mobile app,Credit Card,Completed
O500562,2024-12-30 16:00:00,C10758,Instagram,Credit Card,Completed
O500563,2025-01-22 03:00:00,C10445,Mobile App,Debit Card,Completed
O500564,2024-03-20 07:00:00,C10185,Instagram,Credit Card,Completed
O500565,2024-01-08 06:00:00,C10069,Web,Credit Card,Completed
O500566,2025-03-07 04:00:00,C10149,Mobile App,Debit Card,Completed
O500567,2024-04-02 22:00:00,C10245,mobile app,MercadoPago,Completed
O500568,2024-06-27 15:00:00,C10773,Web,Credit Card,Completed
O500569,2024-06-22 08:00:00,C10537,Mobile App,MercadoPago,Completed
O500570,2025-05-19 16:00:00,C10651,Mobile App,Transfer,Completed
O500571,2024-10-23 02:00:00,C10098,Mobile App,Cash,Completed
O500572,2025-02-07 17:00:00,C10277,Marketplace,MercadoPago,Completed
O500573,2025-05-16 22:00:00,C10562,Mobile App,MercadoPago,Completed
O500574,2024-05-12 03:00:00,C10662,Web,Debit Card,Completed
O500575,2024-03-06 07:00:00,C10454,Web,Credit Card,Completed
O500576,2024-02-17 23:00:00,C10103,Mobile App,Debit Card,Completed
O500577,2024-11-13 11:00:00,C10600,Web,MercadoPago,Completed
O500578,2024-09-08 09:00:00,C10652,Web,MercadoPago,Completed
O500579,2024-12-22 16:00:00,C10724,Web,MercadoPago,Completed
O500580,2024-07-25 02:00:00,C10232,Mobile App,Credit Card,Refunded
O500581,2024-12-09 02:00:00,C10393,Web,Debit Card,Completed
O500582,2024-03-20 11:00:00,C10500,Marketplace,Credit Card,Completed
O500583,2024-05-25 10:00:00,C10694,Mobile App,Credit Card,Completed
O500584,2024-04-15 15:00:00,C10250,Web,Credit Card,Completed
O500585,2024-06-22 21:00:00,C10520,Marketplace,Credit Card,Refunded
O500586,2025-04-06 01:00:00,C10078,Mobile App,MercadoPago,Completed
O500587,2025-02-21 08:00:00,C10051,Mobile App,Credit Card,Completed
O500588,2024-02-23 21:00:00,C10897,Mobile App,Credit Card,Completed
O500589,2024-07-17 17:00:00,C10780,Web,Cash,Completed
O500590,2024-07-18 20:00:00,C10225,Mobile App,Credit Card,Completed
O500591,2025-06-27 14:00:00,C10050,Web,Credit Card,Refunded
O500592,2024-10-13 07:00:00,C10185,Instagram,Credit Card,Completed
O500593,2025-04-27 10:00:00,C10033,Marketplace,Credit Card,Completed
O500594,2024-05-03 20:00:00,C10802,mobile app,Credit Card,Completed
O500595,2024-06-12 10:00:00,C10741,Web,Credit Card,Completed
O500596,2024-07-27 05:00:00,C10130,Web,Debit Card ,Completed
O500597,2024-10-20 00:00:00,C10631,Web,Credit Card,Refunded
O500598,2024-02-11 08:00:00,C10442,Mobile App,Credit Card,Completed
O500599,2024-12-04 00:00:00,C10837,Web,MercadoPago,Completed
O500600,2024-08-08 07:00:00,C10758,Mobile App,Credit Card,Completed
O500601,2025-03-16 18:00:00,C10431,Web,MercadoPago,Completed
O500602,2024-04-03 08:00:00,C10703,WhatsApp,Debit Card,Completed
O500603,2024-03-02 12:00:00,C10496,Web,Credit Card,Completed
O500604,2024-09-24 18:00:00,C10402,Instagram,MercadoPago,Completed
O500605,2025-04-28 07:00:00,C10322,Instagram,Credit Card,Completed
O500606,2024-01-17 05:00:00,C10209,Mobile App,Credit Card,Completed
O500607,2024-02-11 15:00:00,C10614,Marketplace,Transfer,Completed
O500608,2025-06-17 20:00:00,C10328,Web,Debit Card,Completed
O500609,2024-03-18 07:00:00,C10371,Mobile App,MercadoPago,Completed
O500610,2024-12-04 13:00:00,C10459,Web,MercadoPago,Completed
O500611,2025-07-28 18:00:00,C10132,Web,Credit Card,Completed
O500612,2025-01-03 18:00:00,C10834,Mobile App,Debit Card,Completed
O500613,2024-04-25 03:00:00,C10650,Mobile App,Debit Card,Completed
O500614,2024-06-01 15:00:00,C10120,Mobile App,Cash,Completed
O500615,2024-07-26 18:00:00,C10605,web,MercadoPago,Completed
O500616,2024-03-02 17:00:00,C10451,web,MercadoPago,Completed
O500617,2024-10-29 08:00:00,C10128,Web,Credit Card,Completed
O500618,2024-06-04 11:00:00,C10090,Web,MercadoPago,Completed
O500619,2024-10-29 14:00:00,C10603,Web,Credit Card,Completed
O500620,2024-01-19 19:00:00,C10574,Web,Credit Card,Completed
O500621,2025-03-20 11:00:00,C10028,Web,MercadoPago,Completed
O500622,2025-04-20 14:00:00,C10721,Marketplace,Credit Card,Completed
O500623,2025-02-09 09:00:00,C10523,Web,Cash,Completed
O500624,2024-05-08 21:00:00,C10332,Mobile App,Credit Card,Completed
O500625,2024-02-06 18:00:00,C10296,web,MercadoPago,Completed
O500626,2024-07-02 16:00:00,C10129,Instagram,Credit Card,Refunded
O500627,2024-06-18 12:00:00,C10292,Mobile App,Credit Card,Completed
O500628,2025-06-30 23:00:00,C10172,Web,Credit Card,Cancelled
O500629,2025-03-24 06:00:00,C10719,Mobile App,Debit Card,Completed
O500630,2024-05-16 13:00:00,C10023,Web,Credit Card,Completed
O500631,2024-12-22 22:00:00,C10098,Mobile App,Transfer,Completed
O500632,2025-06-14 18:00:00,C10405,Web,Credit Card,Completed
O500633,2025-05-10 09:00:00,C10355,WhatsApp,Credit Card,Completed
O500634,2024-11-27 07:00:00,C10138,Web,Credit Card ,Completed
O500635,2025-04-13 22:00:00,C10502,Web,Credit Card,Cancelled
O500636,2024-07-14 10:00:00,C10825,Marketplace,MercadoPago,Completed
O500637,2025-04-21 18:00:00,C10173,Web,MercadoPago,Cancelled
O500638,2025-07-17 09:00:00,C10028,Marketplace,Credit Card,Completed
O500639,2024-07-10 11:00:00,C10495,Mobile App,Debit Card,Completed
O500640,2024-07-08 23:00:00,C10654,marketplace,MercadoPago,Completed
O500641,2024-10-30 19:00:00,C10827,Web,Credit Card,Completed
O500642,2024-12-06 00:00:00,C10350,Marketplace,Credit Card,Completed
O500643,2024-01-05 16:00:00,C10553,Marketplace,Debit Card,Cancelled
O500644,2024-08-01 19:00:00,C10298,Web,Credit Card,Completed
O500645,2024-05-13 05:00:00,C10719,Web,Credit Card,Completed
O500646,2025-03-16 10:00:00,C10841,Web,Credit Card,Completed
O500647,2025-02-25 12:00:00,C10191,WhatsApp,Debit Card,Completed
O500648,2024-01-06 19:00:00,C10671,Web,Credit Card,Completed
O500649,2024-02-29 08:00:00,C10063,Mobile App,Credit Card,Completed
O500650,2024-05-02 21:00:00,C10754,Web,Credit Card,Completed
O500651,2024-05-12 00:00:00,C10769,Web,Credit Card,Completed
O500652,2024-12-28 20:00:00,C10663,Mobile App,Credit Card,Completed
O500653,2025-03-26 08:00:00,C10214,WhatsApp,MercadoPago,Completed
O500654,2024-09-08 19:00:00,C10833,Mobile App,Credit Card,Completed
O500655,2024-10-18 05:00:00,C10165,Marketplace,Transfer,Completed
O500656,2024-10-28 12:00:00,C10542,Mobile App,Credit Card,Completed
O500657,2024-09-17 21:00:00,C10882,Web,Transfer,Pending
O500658,2024-02-06 23:00:00,C10231,Web,Debit Card,Cancelled
O500659,2024-05-09 08:00:00,C10793,Mobile App,Credit Card,Completed
O500660,2025-07-21 21:00:00,C10540,WhatsApp,MercadoPago,Pending
O500661,2024-01-03 01:00:00,C10194,Instagram,Debit Card,Completed
O500662,2024-06-13 15:00:00,C10505,Web,MercadoPago ,Completed
O500663,2024-05-28 08:00:00,C10333,Web,Credit Card,Completed
O500664,2024-01-01 18:00:00,C10767,Web,Cash,Cancelled
O500665,2024-07-19 21:00:00,C10792,Instagram,MercadoPago,Completed
O500666,2024-09-21 04:00:00,C10303,Instagram,Cash,Completed
O500667,2024-12-01 18:00:00,C10832,Marketplace,Debit Card,Refunded
O500668,2025-02-06 17:00:00,C10436,Web,Debit Card,Completed
O500669,2025-05-25 13:00:00,C10322,Mobile App,MercadoPago,Completed
O500670,2024-04-18 14:00:00,C10501,Mobile App,MercadoPago,Completed
O500671,2024-11-22 22:00:00,C10857,Web,Cash,Completed
O500672,2024-12-26 03:00:00,C10392,Mobile App,Credit Card,Completed
O500673,2024-09-25 00:00:00,C10805,Web,MercadoPago,Completed
O500674,2025-07-14 12:00:00,C10598,Web,Credit Card,Completed
O500675,2025-07-12 03:00:00,C10148,Instagram,Debit Card,Completed
O500676,2024-06-05 21:00:00,C10760,marketplace,Credit Card,Completed
O500677,2024-04-11 14:00:00,C10832,Web,Credit Card,Completed
O500678,2025-06-04 22:00:00,C10404,Mobile App,MercadoPago,Completed
O500679,2025-02-09 21:00:00,C10282,Web,Credit Card,Completed
O500680,2024-09-21 22:00:00,C10361,Marketplace,Debit Card,Completed
O500681,2025-05-01 02:00:00,C10378,Marketplace,Debit Card,Cancelled
O500682,2024-12-12 15:00:00,C10197,Marketplace,Credit Card,Completed
O500683,2024-09-04 13:00:00,C10555,Marketplace,Credit Card,Completed
O500684,2024-11-14 12:00:00,C10355,Web,Debit Card,Completed
O500685,2024-07-21 07:00:00,C10539,Web,Credit Card,Completed
O500686,2024-09-29 19:00:00,C10428,Mobile App,MercadoPago,Completed
O500687,2024-10-26 20:00:00,C10016,web,Cash,Completed
O500688,2024-09-03 07:00:00,C10638,Marketplace,Credit Card,Completed
O500689,2024-09-27 01:00:00,C10378,Web,Credit Card,Cancelled
O500690,2024-04-25 01:00:00,C10679,Web,Debit Card,Completed
O500691,2024-07-04 16:00:00,C10505,Web,Transfer,Completed
O500692,2025-06-19 16:00:00,C10755,WhatsApp,Credit Card,Refunded
O500693,2025-02-04 07:00:00,C10898,Web,Credit Card,Completed
O500694,2024-09-22 01:00:00,C10075,Mobile App,Debit Card,Completed
O500695,2024-08-25 05:00:00,C10230,Web,Cash,Completed
O500696,2024-08-29 04:00:00,C10715,Web,Credit Card,Completed
O500697,2024-01-09 09:00:00,C10247,Mobile App,Credit Card,Completed
O500698,2024-09-13 16:00:00,C10301,Marketplace,Cash,Completed
O500699,2025-03-16 01:00:00,C10725,mobile app,Transfer,Completed
O500700,2024-01-22 13:00:00,C10214,Instagram,Transfer,Completed
O500701,2024-11-18 09:00:00,C10157,Web,Debit Card,Completed
O500702,2025-07-22 04:00:00,C10068,Web,Cash,Completed
O500703,2025-07-25 19:00:00,C10392,Instagram,Transfer,Completed
O500704,2025-02-01 05:00:00,C10084,Web,MercadoPago,Completed
O500705,2025-06-24 08:00:00,C10266,Mobile App,Transfer,Cancelled
